Datum/Uhrzeit;Temperatur
07.03.2018 07:01:30;17.5
07.03.2018 07:02:00;17.6
07.03.2018 07:03:30;17.5
07.03.2018 07:04:00;17.6
07.03.2018 07:04:30;17.5
07.03.2018 07:07:00;17.6
07.03.2018 07:07:30;17.5
07.03.2018 07:08:30;17.6
07.03.2018 07:09:30;17.5
07.03.2018 07:12:00;17.4
07.03.2018 07:12:30;17.5
07.03.2018 07:17:00;17.6
07.03.2018 07:17:30;17.5
07.03.2018 07:18:00;17.3
07.03.2018 07:18:30;17.2
07.03.2018 07:23:00;17.3
07.03.2018 07:24:30;17.2
07.03.2018 07:27:30;17.1
07.03.2018 07:28:30;17.2
07.03.2018 07:29:00;17.3
07.03.2018 07:30:00;17.2
07.03.2018 07:32:00;17.3
07.03.2018 07:32:30;17.5
07.03.2018 07:33:00;17.6
07.03.2018 07:35:00;17.7
07.03.2018 07:35:30;17.6
07.03.2018 07:39:30;17.5
07.03.2018 07:40:30;17.6
07.03.2018 07:42:00;17.5
07.03.2018 07:43:00;17.6
07.03.2018 07:45:00;17.5
07.03.2018 07:45:30;17.6
07.03.2018 07:46:00;17.7
07.03.2018 07:47:00;17.6
07.03.2018 07:48:00;17.7
07.03.2018 07:57:00;17.6
07.03.2018 08:07:00;17.4
07.03.2018 08:07:30;17.1
07.03.2018 08:08:30;17
07.03.2018 08:09:00;17.1
07.03.2018 08:09:30;17
07.03.2018 08:12:00;16.9
07.03.2018 08:12:30;17
07.03.2018 08:14:00;17.1
07.03.2018 08:14:30;17.2
07.03.2018 08:16:00;17.3
07.03.2018 08:18:30;17.4
07.03.2018 08:19:00;17.6
07.03.2018 08:19:30;17.7
07.03.2018 08:22:00;17.6
07.03.2018 08:22:30;17.7
07.03.2018 08:23:00;17.6
07.03.2018 08:24:30;17.7
07.03.2018 08:25:00;17.6
07.03.2018 08:33:30;17.7
07.03.2018 08:34:00;17.6
07.03.2018 08:37:00;17.7
07.03.2018 08:37:30;17.6
07.03.2018 08:38:00;17.7
07.03.2018 08:38:30;17.6
07.03.2018 08:39:30;17.7
07.03.2018 08:40:30;17.6
07.03.2018 08:41:30;17.7
07.03.2018 08:45:30;17.6
07.03.2018 08:46:00;17.5
07.03.2018 08:50:00;17.6
07.03.2018 08:50:30;17.5
07.03.2018 08:51:00;17.6
07.03.2018 08:59:00;17.5
07.03.2018 08:59:30;17.1
07.03.2018 09:00:00;17
07.03.2018 09:06:00;17.1
07.03.2018 09:06:30;17.2
07.03.2018 09:07:00;17.3
07.03.2018 09:11:00;17.5
07.03.2018 09:11:30;17.7
07.03.2018 09:12:00;17.6
07.03.2018 09:14:30;17.5
07.03.2018 09:15:00;17.6
07.03.2018 09:17:00;17.5
07.03.2018 09:19:30;17.6
07.03.2018 09:20:00;17.5
07.03.2018 09:21:30;17.6
07.03.2018 09:22:00;17.5
07.03.2018 09:22:30;17.6
07.03.2018 09:28:30;17.7
07.03.2018 09:29:00;17.6
07.03.2018 09:29:30;17.7
07.03.2018 09:42:30;17.5
07.03.2018 09:43:00;17.3
07.03.2018 09:48:00;17.1
07.03.2018 09:48:30;17.2
07.03.2018 09:50:30;17
07.03.2018 09:51:00;17.1
07.03.2018 09:51:30;17.2
07.03.2018 09:52:30;17.3
07.03.2018 09:53:00;17.4
07.03.2018 09:53:30;17.3
07.03.2018 09:54:00;17.4
07.03.2018 09:54:30;17.3
07.03.2018 09:55:00;17.4
07.03.2018 09:56:30;17.3
07.03.2018 09:57:30;17.4
07.03.2018 09:58:00;17.3
07.03.2018 09:59:00;17.7
07.03.2018 10:16:00;17.6
07.03.2018 10:18:30;17.7
07.03.2018 10:19:00;17.6
07.03.2018 10:20:00;17.7
07.03.2018 10:21:00;17.5
07.03.2018 10:21:30;17.2
07.03.2018 10:32:30;17.4
07.03.2018 10:33:30;17.5
07.03.2018 10:34:00;17.4
07.03.2018 10:34:30;17.5
07.03.2018 10:35:30;17.4
07.03.2018 10:41:00;17.7
07.03.2018 10:50:30;17.6
07.03.2018 10:51:00;17.7
07.03.2018 11:03:00;17.4
07.03.2018 11:03:30;17.2
07.03.2018 11:15:00;17.5
07.03.2018 11:18:30;17.6
07.03.2018 11:19:00;17.5
07.03.2018 11:22:30;17.4
07.03.2018 11:24:00;17.5
07.03.2018 11:25:30;17.4
07.03.2018 11:26:00;17.5
07.03.2018 11:26:30;17.4
07.03.2018 11:27:00;17.5
07.03.2018 11:28:00;17.4
07.03.2018 11:30:30;17.5
07.03.2018 11:31:00;17.4
07.03.2018 11:31:30;17.5
07.03.2018 11:39:00;17.6
07.03.2018 11:39:30;17.5
07.03.2018 11:42:30;17.6
07.03.2018 11:43:00;17.5
07.03.2018 11:45:30;17.6
07.03.2018 11:46:00;17.5
07.03.2018 11:47:00;17.6
07.03.2018 11:48:00;17.5
07.03.2018 11:48:30;17.6
07.03.2018 11:49:00;17.5
07.03.2018 11:49:30;17.6
07.03.2018 11:55:00;17.5
07.03.2018 11:55:30;17.6
07.03.2018 12:00:30;17.5
07.03.2018 12:01:00;17.6
07.03.2018 12:01:30;17.5
07.03.2018 12:02:00;17.6
07.03.2018 12:03:00;17.5
07.03.2018 12:04:00;17.6
07.03.2018 12:04:30;17.5
07.03.2018 12:05:00;17.6
07.03.2018 12:08:30;17.5
07.03.2018 12:09:00;17.6
07.03.2018 12:10:00;17.5
07.03.2018 12:10:30;17.6
07.03.2018 12:11:30;17.5
07.03.2018 12:13:30;17.6
07.03.2018 12:14:30;17.5
07.03.2018 12:16:30;17.6
07.03.2018 12:17:30;17.5
07.03.2018 12:18:30;17.4
07.03.2018 12:19:00;17.5
07.03.2018 12:19:30;17.6
07.03.2018 12:20:00;17.4
07.03.2018 12:20:30;17.5
07.03.2018 12:21:00;17.4
07.03.2018 12:21:30;17.5
07.03.2018 12:24:00;17.4
07.03.2018 12:24:30;17.5
07.03.2018 12:26:30;17.6
07.03.2018 12:27:00;17.5
07.03.2018 12:28:00;17.6
07.03.2018 12:28:30;17.5
07.03.2018 12:29:30;17.6
07.03.2018 12:30:00;17.5
07.03.2018 12:35:30;17.6
07.03.2018 12:36:30;17.5
07.03.2018 12:38:00;17.6
07.03.2018 12:38:30;17.5
07.03.2018 12:39:00;17.6
07.03.2018 12:39:30;17.5
07.03.2018 12:44:30;17.6
07.03.2018 12:45:00;17.5
07.03.2018 12:46:30;17.6
07.03.2018 12:48:00;17.5
07.03.2018 12:49:00;17.6
07.03.2018 12:50:30;17.5
07.03.2018 12:51:00;17.6
07.03.2018 12:51:30;17.5
07.03.2018 12:53:00;17.6
07.03.2018 12:53:30;17.5
07.03.2018 13:11:30;17.6
07.03.2018 13:12:00;17.5
07.03.2018 13:15:00;17.6
07.03.2018 13:16:00;17.5
07.03.2018 13:16:30;17.6
07.03.2018 13:18:00;17.5
07.03.2018 13:18:30;17.6
07.03.2018 13:19:00;17.5
07.03.2018 13:19:30;17.6
07.03.2018 13:20:30;17.5
07.03.2018 13:21:00;17.6
07.03.2018 13:21:30;17.5
07.03.2018 13:22:00;17.6
07.03.2018 13:22:30;17.5
07.03.2018 13:23:00;17.6
07.03.2018 13:27:00;17.5
07.03.2018 13:28:00;17.6
07.03.2018 13:32:00;17.3
07.03.2018 13:32:30;17.1
07.03.2018 13:40:30;17.2
07.03.2018 13:41:00;17.3
07.03.2018 13:41:30;17.4
07.03.2018 13:42:30;17.5
07.03.2018 13:43:00;17.4
07.03.2018 13:47:00;17.3
07.03.2018 13:48:00;17.6
07.03.2018 13:48:30;17.7
07.03.2018 13:50:30;17.6
07.03.2018 13:51:00;17.7
07.03.2018 13:52:00;17.6
07.03.2018 13:52:30;17.7
07.03.2018 13:53:30;17.6
07.03.2018 13:54:00;17.7
07.03.2018 13:54:30;17.6
07.03.2018 13:55:00;17.7
07.03.2018 13:55:30;17.6
07.03.2018 13:56:30;17.7
07.03.2018 13:57:00;17.6
07.03.2018 13:57:30;17.7
07.03.2018 13:58:00;17.6
07.03.2018 13:59:30;17.7
07.03.2018 14:00:00;17.6
07.03.2018 14:00:30;17.7
07.03.2018 14:01:00;17.6
07.03.2018 14:01:30;17.7
07.03.2018 14:13:30;17.3
07.03.2018 14:14:00;17.1
07.03.2018 14:19:30;17.2
07.03.2018 14:20:00;17.1
07.03.2018 14:21:30;17.2
07.03.2018 14:22:30;17.4
07.03.2018 14:23:30;17.3
07.03.2018 14:24:00;17.4
07.03.2018 14:30:00;17.6
07.03.2018 14:30:30;17.7
07.03.2018 14:36:00;17.6
07.03.2018 14:36:30;17.7
07.03.2018 14:49:30;17.4
07.03.2018 14:50:00;17.3
07.03.2018 14:56:00;17.4
07.03.2018 14:56:30;17.3
07.03.2018 14:57:00;17.4
07.03.2018 14:57:30;17.3
07.03.2018 14:58:00;17.4
07.03.2018 14:58:30;17.3
07.03.2018 15:00:30;17.4
07.03.2018 15:01:00;17.3
07.03.2018 15:03:30;17.4
07.03.2018 15:04:00;17.3
07.03.2018 15:04:30;17.4
07.03.2018 15:05:00;17.3
07.03.2018 15:06:00;17.4
07.03.2018 15:06:30;17.3
07.03.2018 15:07:30;17.4
07.03.2018 15:08:00;17.3
07.03.2018 15:10:00;17.5
07.03.2018 15:10:30;17.6
07.03.2018 15:11:30;17.7
07.03.2018 15:12:00;17.6
07.03.2018 15:13:30;17.7
07.03.2018 15:14:00;17.6
07.03.2018 15:26:30;17.7
07.03.2018 15:37:30;17.4
07.03.2018 15:38:00;17.3
07.03.2018 15:39:00;17.2
07.03.2018 15:49:00;17.4
07.03.2018 15:49:30;17.5
07.03.2018 15:51:30;17.4
07.03.2018 15:52:00;17.5
07.03.2018 15:52:30;17.4
07.03.2018 16:00:30;17.6
07.03.2018 16:01:00;17.7
07.03.2018 16:08:30;17.8
07.03.2018 16:17:00;17.4
07.03.2018 16:17:30;17.3
07.03.2018 16:27:30;17.2
07.03.2018 16:28:30;17.4
07.03.2018 16:29:00;17.5
07.03.2018 16:37:30;17.4
07.03.2018 16:38:30;17.5
07.03.2018 16:39:00;17.4
07.03.2018 16:39:30;17.5
07.03.2018 16:40:00;17.4
07.03.2018 16:42:00;17.5
07.03.2018 16:42:30;17.4
07.03.2018 16:44:30;17.5
07.03.2018 16:45:30;17.4
07.03.2018 16:46:30;17.5
07.03.2018 16:47:00;17.4
07.03.2018 16:47:30;17.5
07.03.2018 16:48:00;17.4
07.03.2018 16:50:30;17.5
07.03.2018 16:51:30;17.7
07.03.2018 16:52:00;17.8
07.03.2018 16:54:00;17.9
07.03.2018 16:54:30;17.8
07.03.2018 16:55:00;17.9
07.03.2018 16:55:30;17.8
07.03.2018 16:56:30;17.9
07.03.2018 16:59:00;17.8
07.03.2018 16:59:30;17.9
07.03.2018 17:00:30;17.8
07.03.2018 17:02:00;17.6
07.03.2018 17:02:30;17.4
07.03.2018 17:08:00;17.5
07.03.2018 17:08:30;17.4
07.03.2018 17:09:00;17.5
07.03.2018 17:09:30;17.4
07.03.2018 17:11:30;17.5
07.03.2018 17:12:00;17.4
07.03.2018 17:12:30;17.5
07.03.2018 17:13:30;17.4
07.03.2018 17:14:00;17.5
07.03.2018 17:14:30;17.4
07.03.2018 17:16:00;17.5
07.03.2018 17:16:30;17.4
07.03.2018 17:17:30;17.5
07.03.2018 17:18:00;17.4
07.03.2018 17:19:30;17.5
07.03.2018 17:20:00;17.4
07.03.2018 17:24:30;17.5
07.03.2018 17:25:00;17.4
07.03.2018 17:35:00;17.5
07.03.2018 17:35:30;17.4
07.03.2018 17:41:00;17.5
07.03.2018 17:41:30;17.6
07.03.2018 17:45:00;17.5
07.03.2018 17:45:30;17.6
07.03.2018 17:46:30;17.5
07.03.2018 17:47:00;17.6
07.03.2018 17:48:00;17.5
07.03.2018 17:48:30;17.6
07.03.2018 17:49:30;17.5
07.03.2018 17:51:00;17.6
07.03.2018 17:54:30;17.5
07.03.2018 17:56:30;17.6
07.03.2018 17:57:30;17.5
07.03.2018 18:00:30;17.6
07.03.2018 18:07:00;17.7
07.03.2018 18:07:30;17.6
07.03.2018 18:08:30;17.7
07.03.2018 18:09:30;17.6
07.03.2018 18:10:30;17.7
07.03.2018 18:11:30;17.6
07.03.2018 18:12:00;17.7
07.03.2018 18:12:30;17.6
07.03.2018 18:14:30;17.7
07.03.2018 18:15:30;17.6
07.03.2018 18:16:00;17.7
07.03.2018 18:16:30;17.6
07.03.2018 18:17:00;17.7
07.03.2018 18:18:00;17.5
07.03.2018 18:24:30;17.4
07.03.2018 18:25:00;17.5
07.03.2018 18:28:30;17.4
07.03.2018 18:30:30;17.5
07.03.2018 18:31:00;17.4
07.03.2018 18:43:30;17.5
07.03.2018 18:44:00;17.4
07.03.2018 18:59:30;17.5
07.03.2018 19:00:30;17.4
07.03.2018 19:01:30;17.5
07.03.2018 19:28:30;17.6
07.03.2018 19:29:00;17.5
07.03.2018 19:30:00;17.6
07.03.2018 19:30:30;17.5
07.03.2018 19:31:30;17.6
07.03.2018 19:32:00;17.5
07.03.2018 19:34:00;17.6
07.03.2018 19:35:00;17.5
07.03.2018 19:35:30;17.6
07.03.2018 19:36:00;17.5
07.03.2018 19:37:00;17.6
07.03.2018 19:37:30;17.5
07.03.2018 19:39:30;17.6
07.03.2018 19:40:00;17.5
07.03.2018 19:41:00;17.6
07.03.2018 19:41:30;17.5
07.03.2018 19:43:00;17.6
07.03.2018 19:43:30;17.5
07.03.2018 20:14:00;17.6
07.03.2018 20:14:30;17.5
07.03.2018 20:15:00;17.6
07.03.2018 20:15:30;17.5
07.03.2018 20:16:00;17.6
07.03.2018 20:18:00;17.5
07.03.2018 20:18:30;17.6
07.03.2018 20:19:00;17.5
07.03.2018 20:24:00;17.6
07.03.2018 20:24:30;17.5
07.03.2018 20:27:30;17.6
07.03.2018 20:28:00;17.5
07.03.2018 20:29:00;17.6
07.03.2018 20:29:30;17.5
07.03.2018 20:30:30;17.6
07.03.2018 20:31:30;17.5
07.03.2018 21:10:00;17.6
07.03.2018 21:11:00;17.5
07.03.2018 21:12:30;17.6
07.03.2018 21:13:00;17.5
07.03.2018 21:13:30;17.6
07.03.2018 21:14:00;17.5
07.03.2018 21:16:00;17.6
07.03.2018 21:16:30;17.5
07.03.2018 21:17:00;17.6
07.03.2018 21:19:30;17.5
07.03.2018 21:20:00;17.6
07.03.2018 21:35:30;17.5
07.03.2018 21:36:00;17.6
07.03.2018 21:37:00;17.5
07.03.2018 21:37:30;17.6
07.03.2018 21:38:00;17.5
07.03.2018 21:53:00;17.6
07.03.2018 21:53:30;17.5
07.03.2018 21:55:30;17.6
07.03.2018 21:58:00;17.5
07.03.2018 21:58:30;17.6
07.03.2018 21:59:30;17.5
07.03.2018 22:00:00;17.6
07.03.2018 22:02:00;17.5
07.03.2018 22:03:00;17.6
07.03.2018 22:04:00;17.5
07.03.2018 22:06:00;17.4
07.03.2018 22:07:30;17.3
07.03.2018 22:08:00;17.4
07.03.2018 22:08:30;17.3
07.03.2018 22:09:30;17.4
07.03.2018 22:11:00;17.3
07.03.2018 22:11:30;17.4
07.03.2018 22:13:30;17.3
07.03.2018 22:14:00;17.4
07.03.2018 22:15:30;17.3
07.03.2018 22:23:00;17.4
07.03.2018 22:23:30;17.3
07.03.2018 22:24:00;17.4
07.03.2018 22:24:30;17.3
07.03.2018 22:25:30;17.4
07.03.2018 22:26:00;17.3
07.03.2018 22:26:30;17.4
07.03.2018 22:27:00;17.3
07.03.2018 22:28:00;17.4
07.03.2018 22:28:30;17.5
07.03.2018 22:29:00;17.6
07.03.2018 22:51:00;17.7
07.03.2018 22:51:30;17.6
07.03.2018 22:53:00;17.7
07.03.2018 22:53:30;17.6
07.03.2018 23:00:00;17.5
07.03.2018 23:05:30;17.4
07.03.2018 23:06:00;17.5
07.03.2018 23:12:00;17.4
07.03.2018 23:12:30;17.5
07.03.2018 23:19:30;17.4
07.03.2018 23:20:00;17.5
07.03.2018 23:22:30;17.4
07.03.2018 23:23:30;17.5
07.03.2018 23:24:30;17.4
07.03.2018 23:25:30;17.5
07.03.2018 23:26:00;17.4
07.03.2018 23:26:30;17.5
07.03.2018 23:28:30;17.4
07.03.2018 23:29:00;17.5
07.03.2018 23:29:30;17.4
07.03.2018 23:30:00;17.5
07.03.2018 23:30:30;17.4
07.03.2018 23:35:30;17.5
07.03.2018 23:36:00;17.4
07.03.2018 23:40:00;17.5
07.03.2018 23:40:30;17.4
07.03.2018 23:41:00;17.5
07.03.2018 23:41:30;17.4
07.03.2018 23:43:30;17.5
07.03.2018 23:44:00;17.4
07.03.2018 23:52:00;17.5
07.03.2018 23:52:30;17.4
07.03.2018 23:54:30;17.5
07.03.2018 23:55:00;17.4
07.03.2018 23:55:30;17.5
07.03.2018 23:56:00;17.4
07.03.2018 23:58:00;17.5
07.03.2018 23:58:30;17.4
07.03.2018 23:59:30;17.5
08.03.2018 00:00:00;17.4
08.03.2018 00:00:30;17.5
08.03.2018 00:12:30;17.6
08.03.2018 00:13:00;17.5
08.03.2018 00:15:30;17.6
08.03.2018 00:16:00;17.5
08.03.2018 00:16:30;17.6
08.03.2018 00:23:30;17.5
08.03.2018 00:24:00;17.6
08.03.2018 00:30:00;17.5
08.03.2018 00:30:30;17.6
08.03.2018 00:33:00;17.5
08.03.2018 00:33:30;17.6
08.03.2018 00:34:30;17.5
08.03.2018 00:35:00;17.6
08.03.2018 00:38:00;17.5
08.03.2018 00:38:30;17.6
08.03.2018 00:39:00;17.5
08.03.2018 00:40:30;17.6
08.03.2018 00:41:00;17.5
08.03.2018 00:41:30;17.6
08.03.2018 00:42:00;17.5
08.03.2018 00:42:30;17.6
08.03.2018 00:43:00;17.5
08.03.2018 00:43:30;17.6
08.03.2018 00:44:00;17.5
08.03.2018 00:45:30;17.6
08.03.2018 00:46:00;17.5
08.03.2018 00:46:30;17.6
08.03.2018 00:47:00;17.5
08.03.2018 00:47:30;17.6
08.03.2018 00:48:00;17.5
08.03.2018 00:50:00;17.6
08.03.2018 00:50:30;17.5
08.03.2018 00:58:30;17.6
08.03.2018 00:59:00;17.5
08.03.2018 01:03:00;17.6
08.03.2018 01:03:30;17.5
08.03.2018 01:10:00;17.6
08.03.2018 01:10:30;17.5
08.03.2018 01:22:30;17.6
08.03.2018 01:23:00;17.5
08.03.2018 01:24:00;17.6
08.03.2018 01:24:30;17.5
08.03.2018 01:25:00;17.6
08.03.2018 01:25:30;17.5
08.03.2018 01:26:00;17.6
08.03.2018 01:30:30;17.5
08.03.2018 01:32:00;17.4
08.03.2018 01:34:30;17.5
08.03.2018 01:35:00;17.4
08.03.2018 02:06:00;17.5
08.03.2018 02:06:30;17.4
08.03.2018 02:10:30;17.6
08.03.2018 02:12:00;17.7
08.03.2018 02:22:30;17.8
08.03.2018 02:27:30;17.5
08.03.2018 02:29:00;17.4
08.03.2018 02:31:00;17.5
08.03.2018 02:31:30;17.4
08.03.2018 02:32:30;17.5
08.03.2018 02:33:00;17.4
08.03.2018 02:33:30;17.5
08.03.2018 02:34:00;17.4
08.03.2018 02:34:30;17.5
08.03.2018 02:35:00;17.4
08.03.2018 02:40:00;17.5
08.03.2018 02:40:30;17.4
08.03.2018 02:48:30;17.3
08.03.2018 02:49:00;17.4
08.03.2018 02:52:00;17.3
08.03.2018 02:52:30;17.4
08.03.2018 02:53:30;17.3
08.03.2018 02:54:00;17.4
08.03.2018 02:54:30;17.3
08.03.2018 02:55:00;17.4
08.03.2018 02:56:00;17.3
08.03.2018 02:56:30;17.4
08.03.2018 03:01:00;17.3
08.03.2018 03:01:30;17.4
08.03.2018 03:03:00;17.5
08.03.2018 03:04:00;17.6
08.03.2018 03:04:30;17.5
08.03.2018 03:06:00;17.6
08.03.2018 03:17:00;17.7
08.03.2018 03:17:30;17.6
08.03.2018 03:18:00;17.7
08.03.2018 03:18:30;17.6
08.03.2018 03:19:00;17.7
08.03.2018 03:21:30;17.6
08.03.2018 03:22:00;17.7
08.03.2018 03:24:30;17.6
08.03.2018 03:25:30;17.7
08.03.2018 03:29:30;17.4
08.03.2018 03:40:00;17.3
08.03.2018 03:40:30;17.4
08.03.2018 03:41:00;17.3
08.03.2018 03:41:30;17.4
08.03.2018 03:43:30;17.3
08.03.2018 03:53:30;17.5
08.03.2018 03:58:30;17.6
08.03.2018 04:00:00;17.5
08.03.2018 04:02:00;17.7
08.03.2018 04:02:30;17.5
08.03.2018 04:03:30;17.6
08.03.2018 04:04:00;17.5
08.03.2018 04:05:00;17.6
08.03.2018 04:08:00;17.5
08.03.2018 04:08:30;17.6
08.03.2018 04:12:30;17.7
08.03.2018 04:13:00;17.6
08.03.2018 04:13:30;17.7
08.03.2018 04:14:00;17.6
08.03.2018 04:14:30;17.7
08.03.2018 04:15:00;17.6
08.03.2018 04:15:30;17.7
08.03.2018 04:19:00;17.6
08.03.2018 04:19:30;17.7
08.03.2018 04:21:00;17.6
08.03.2018 04:21:30;17.7
08.03.2018 04:26:00;17.6
08.03.2018 04:27:30;17.7
08.03.2018 04:28:00;17.6
08.03.2018 04:29:00;17.7
08.03.2018 04:29:30;17.6
08.03.2018 04:30:00;17.4
08.03.2018 04:30:30;17.3
08.03.2018 04:34:30;17.2
08.03.2018 04:35:30;17.3
08.03.2018 04:37:00;17.2
08.03.2018 04:42:30;17.3
08.03.2018 04:44:00;17.4
08.03.2018 04:44:30;17.5
08.03.2018 04:48:00;17.6
08.03.2018 04:48:30;17.5
08.03.2018 04:57:00;17.4
08.03.2018 04:57:30;17.5
08.03.2018 05:02:00;17.6
08.03.2018 05:02:30;17.5
08.03.2018 05:07:00;17.6
08.03.2018 05:07:30;17.5
08.03.2018 05:08:00;17.6
08.03.2018 05:08:30;17.5
08.03.2018 05:09:00;17.6
08.03.2018 05:09:30;17.5
08.03.2018 05:10:00;17.6
08.03.2018 05:10:30;17.5
08.03.2018 05:11:00;17.6
08.03.2018 05:12:00;17.5
08.03.2018 05:13:00;17.6
08.03.2018 05:21:00;17.7
08.03.2018 05:21:30;17.6
08.03.2018 05:22:00;17.5
08.03.2018 05:22:30;17.6
08.03.2018 05:23:00;17.5
08.03.2018 05:23:30;17.7
08.03.2018 05:24:00;17.6
08.03.2018 05:25:30;17.5
08.03.2018 05:26:00;17.6
08.03.2018 05:27:00;17.5
08.03.2018 05:27:30;17.6
08.03.2018 05:28:00;17.7
08.03.2018 05:28:30;17.5
08.03.2018 05:32:30;17.6
08.03.2018 05:33:00;17.5
08.03.2018 05:39:30;17.6
08.03.2018 05:40:00;17.5
08.03.2018 05:41:00;17.6
08.03.2018 05:41:30;17.5
08.03.2018 05:52:00;17.6
08.03.2018 05:53:00;17.5
08.03.2018 05:57:30;17.6
08.03.2018 05:59:00;17.5
08.03.2018 05:59:30;17.6
08.03.2018 06:00:00;17.5
08.03.2018 06:00:30;17.6
08.03.2018 06:02:30;17.7
08.03.2018 06:03:00;17.6
08.03.2018 06:03:30;17.5
08.03.2018 06:04:30;17.6
08.03.2018 06:05:00;17.5
08.03.2018 06:06:30;17.6
08.03.2018 06:07:00;17.5
08.03.2018 06:07:30;17.7
08.03.2018 06:08:00;17.5
08.03.2018 06:12:00;17.7
08.03.2018 06:12:30;17.5
08.03.2018 06:13:30;17.6
08.03.2018 06:14:00;17.5
08.03.2018 06:18:30;17.6
08.03.2018 06:19:30;17.5
08.03.2018 06:20:30;17.6
08.03.2018 06:21:00;17.5
08.03.2018 06:23:30;17.6
08.03.2018 06:24:00;17.5
08.03.2018 06:25:30;17.6
08.03.2018 06:26:00;17.5
08.03.2018 06:28:30;17.6
08.03.2018 06:29:00;17.5
08.03.2018 06:35:00;17.6
08.03.2018 06:35:30;17.5
08.03.2018 06:37:00;17.6
08.03.2018 06:37:30;17.5
08.03.2018 06:38:30;17.6
08.03.2018 06:39:00;17.4
08.03.2018 06:43:30;17.3
08.03.2018 06:45:00;17.4
08.03.2018 06:48:00;17.3
08.03.2018 06:49:00;17.4
08.03.2018 06:50:00;17.3
08.03.2018 06:52:00;17.4
08.03.2018 06:52:30;17.3
08.03.2018 06:53:30;17.4
08.03.2018 06:54:00;17.3
08.03.2018 06:58:30;17.4
08.03.2018 06:59:00;17.3
08.03.2018 07:00:00;17.4
08.03.2018 07:00:30;17.3
08.03.2018 07:02:00;17.4
08.03.2018 07:02:30;17.5
08.03.2018 07:03:00;17.6
08.03.2018 07:03:30;17.5
08.03.2018 07:04:00;17.6
08.03.2018 07:05:30;17.5
08.03.2018 07:06:30;17.6
08.03.2018 07:07:00;17.7
08.03.2018 07:07:30;17.5
08.03.2018 07:08:30;17.6
08.03.2018 07:09:00;17.5
08.03.2018 07:10:00;17.6
08.03.2018 07:11:00;17.7
08.03.2018 07:11:30;17.6
08.03.2018 07:12:00;17.7
08.03.2018 07:12:30;17.6
08.03.2018 07:16:00;17.7
08.03.2018 07:16:30;17.6
08.03.2018 07:18:00;17.7
08.03.2018 07:18:30;17.6
08.03.2018 07:19:00;17.7
08.03.2018 07:19:30;17.6
08.03.2018 07:20:00;17.7
08.03.2018 07:29:00;17.6
08.03.2018 07:30:00;17.7
08.03.2018 07:32:00;17.5
08.03.2018 07:32:30;17.4
08.03.2018 07:33:00;17.3
08.03.2018 07:34:00;17.2
08.03.2018 07:34:30;17.3
08.03.2018 07:35:00;17.2
08.03.2018 07:36:00;17.3
08.03.2018 07:40:00;17.2
08.03.2018 07:45:00;17.3
08.03.2018 07:45:30;17.4
08.03.2018 07:46:00;17.5
08.03.2018 07:48:00;17.4
08.03.2018 07:48:30;17.5
08.03.2018 07:51:00;17.4
08.03.2018 07:51:30;17.5
08.03.2018 07:58:30;17.4
08.03.2018 07:59:00;17.5
08.03.2018 07:59:30;17.6
08.03.2018 08:00:00;17.5
08.03.2018 08:07:30;17.6
08.03.2018 08:08:00;17.5
08.03.2018 08:09:00;17.6
08.03.2018 08:09:30;17.5
08.03.2018 08:10:30;17.6
08.03.2018 08:11:30;17.5
08.03.2018 08:12:00;17.6
08.03.2018 08:12:30;17.5
08.03.2018 08:13:30;17.6
08.03.2018 08:14:00;17.5
08.03.2018 08:14:30;17.6
08.03.2018 08:15:30;17.5
08.03.2018 08:16:00;17.6
08.03.2018 08:19:00;17.7
08.03.2018 08:19:30;17.6
08.03.2018 08:25:00;17.5
08.03.2018 08:25:30;17.6
08.03.2018 08:27:00;17.5
08.03.2018 08:27:30;17.6
08.03.2018 08:32:30;17.5
08.03.2018 08:34:30;17.6
08.03.2018 08:35:00;17.5
08.03.2018 08:38:30;17.6
08.03.2018 08:39:00;17.5
08.03.2018 08:43:00;17.6
08.03.2018 08:43:30;17.5
08.03.2018 08:56:00;17.6
08.03.2018 08:57:00;17.5
08.03.2018 08:57:30;17.6
08.03.2018 08:58:00;17.5
08.03.2018 08:58:30;17.6
08.03.2018 09:00:00;17.5
08.03.2018 09:00:30;17.6
08.03.2018 09:11:30;17.5
08.03.2018 09:12:00;17.4
08.03.2018 09:12:30;17.5
08.03.2018 09:13:00;17.4
08.03.2018 09:13:30;17.5
08.03.2018 09:14:00;17.4
08.03.2018 09:16:30;17.5
08.03.2018 09:17:00;17.4
08.03.2018 09:28:30;17.3
08.03.2018 09:29:00;17.4
08.03.2018 09:45:00;17.5
08.03.2018 09:48:30;17.4
08.03.2018 09:49:00;17.5
08.03.2018 09:53:30;17.4
08.03.2018 09:54:00;17.5
08.03.2018 10:18:00;17.6
08.03.2018 10:18:30;17.5
08.03.2018 10:22:30;17.4
08.03.2018 10:23:00;17.5
08.03.2018 10:31:30;17.4
08.03.2018 10:32:00;17.5
08.03.2018 10:35:30;17.4
08.03.2018 10:36:00;17.5
08.03.2018 10:43:00;17.4
08.03.2018 10:43:30;17.5
08.03.2018 10:45:30;17.4
08.03.2018 10:46:00;17.5
08.03.2018 11:12:00;17.6
08.03.2018 11:12:30;17.5
08.03.2018 11:34:30;17.6
08.03.2018 11:35:00;17.5
